doc_id,page_number,watersource_name,actual_latitude,actual_longitude,inferred_latitude,inferred_longitude,temporal_resolution,dates_of_recording,units_of_measurement
593,361,Deer Creek near Smartville,39.2222,-121.2667,,,Daily (based on water year data),06/01/1935-09/30/1946,second-feet
3033,144,San Antonio Creek at Casitas Springs,34.3802777778,-119.3036111111,,,Annual (varies),"Feb. 6, 1950-Dec. 20, 1964","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
3033,144,Coyote Creek near Oak View,34.4166666667,-119.3666666667,,,Annual (varies),"Feb. 16, 1959-Dec. 20, 1964","{'Gage_Height': 'feet', 'Discharge': 'cfs'}"
194,356,Salt Slough Near Los Banos,,,37.1594,-120.8533,Monthly intervals (November to September annually),11/01/1958-09/30/1964,"{'pH': '', 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': '', 'Hardness_CaCO3': 'as Non-carbonate Calcium, Magnesium', 'Dissolved_Solids': {'Residue_at_180°C_Tons_per_day': '', 'Tons_per_acre-foot': '', 'Parts_per_million': ''}, 'Boron_B': '', 'Nitrate_NO2': '', 'Fluoride_F': '', 'Chloride_Cl': '', 'Sulfate_SO4': '', 'Carbonate_CO3': '', 'Bicarbonate_HCO3': '', 'Potassium_K': '', 'Sodium_Na': '', 'Magnesium_Mg': '', 'Calcium_Ca': '', 'Iron_Fe': '', 'Silica_SIO2': '', 'Mean_Discharge_cfs': ''}"
15,396,Bear River near Wheatland,39.0,-121.4055556,,,Monthly and yearly,1929-10/01/1949-09/30,cubic feet per second (cfs)
3174,196,"Pit River Near Canby, California",41.406111,-120.926667,,,Varies (monthly to specific dates within a year),10/15/1969-09/01/1970,"{'Discharge': 'CFS', 'Temperature': '°C', 'Dissolved Oxygen': 'MG/L', 'Calcium': 'MG/L', 'Magnesium': 'MG/L', 'Sodium': 'MG/L', 'Potassium': 'MG/L', 'Bicarbonate': 'MG/L', 'Carbonate': 'MG/L', 'Sulfate': 'MG/L', 'Chloride': 'MG/L', 'Nitrate': 'MG/L', 'Dissolved Solids (Residue at 180 C)': 'MG/L', 'Hardness as CaCO3': 'MG/L', 'Alkalinity as CaCO3': 'MG/L', 'Specific Conductance': 'Micro-mhos', 'pH': '', 'Turbidity': 'MG/L'}"
25076,31,South Fork of Middle Fork of Tule River near Springville,36.4833,-118.8333,,,Annually,1908-09-01 to 1912-13-31,Cubic feet per second (cfs)
25076,31,Bear Creek near Springville,36.4833,-118.8333,,,Annually,1910-11-01 to 1915-16-31,Cubic feet per second (cfs)
25076,31,South Fork of Tule River near Porterville,36.0603,-118.9172,,,Annually,1910-11-01 to 1924-25-31,Cubic feet per second (cfs)
1744,274,Cache Creek at Yolo,38.6953,-121.6399,,,Yearly with specific measurements dates provided,01/01/1903-09/30/1914,"{'Gage_Height': 'Feet', 'Discharge': 'Sec.-ft'}"
47988,105,Big Dip Creek near Stovepipe Wells,36.917,-117.293,,,1 year,10/01/1958-12/31/1971,"{'Gage_Height': 'ft', 'Discharge': 'cfs'}"
47988,105,Onyx Creek near Ballarat,36.022,-117.312,,,1 year,09/01/1963-12/31/1971,{'Gage_Height': 'ft'}
47988,105,Towne Creek near Panamint Springs,36.385,-117.282,,,1 year,09/01/1963-12/31/1971,{'Gage_Height': 'ft'}
47988,105,Owens Lake tributary near Keeler,36.392,-117.807,,,1 year,09/01/1963-12/31/1971,{'Gage_Height': 'ft'}
56845,432,Cosumnes River,38.290833,-121.379167,,,Annual,01/15/1978-01/16/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56845,432,Laguna Creek,38.313333,-121.300278,,,Annual,01/15/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56845,432,Skunk Creek,38.299722,-121.300278,,,Annual,03/06/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
56845,432,Laguna Creek,38.290556,-121.374167,,,Annual,01/16/1978,{'Gage_Height': 'feet'}
56845,432,Deadman Gulch,38.279444,-121.352778,,,Annual,01/15/1978,"{'Gage_Height': 'feet', 'Discharge': 'ft3/s'}"
15,250,Sacramento River at Castella,,,,,Yearly,1911-02-06/1950-09-05,"{'Discharge': 'cubic feet per second', 'Runoff': 'acre-feet'}"
15,250,Sacramento River at Delta,40.9388889,-122.4152778,,,"{'Average_Discharge': '1944-1950', 'Monthly_and_Yearly_Measurements': '1945-1950'}",1944-12-31/1950-09-30,"{'Discharge': 'cubic feet per second', 'Runoff': 'thousands of acre-feet'}"
1641,671,SMOKY JACK CREEK TRIBUTARY,37.819444,-119.7125,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,SUGARPINE CREEK AT LONG BARN,38.095,-120.122778,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,CURTIS CREEK TRIBUTARY,37.984722,-120.301667,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,CASCADE CREEK NEAR PINECREST,38.28,-119.969444,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,NORTH FORK STANISLAUS RIVER TRIBUTARY,38.505556,-119.947222,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,SAN DOMINGO CREEK NEAR SAN ANDREAS,38.115278,-120.616667,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,SAN ANTONIO CREEK NEAR SAN ANDREAS,38.131389,-120.633333,,,Annual,06/01/1962-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,ESPERANZA CREEK NEAR MOKELUMNE HILL,38.316667,-120.594444,,,Annual,06/01/1951-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,JESUS MARIA CREEK NEAR MOKELUMNE HILL,38.283333,-120.65,,,Annual,06/01/1950-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,ELDORADO CREEK AT MOUNTAIN RANCH,38.226389,-120.5125,,,Annual,06/01/1963-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,MURRAY CREEK NEAR SAN ANDREAS,38.213056,-120.416389,,,Annual,06/01/1950-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,BEAR CREEK TRIBUTARY NEAR VALLEY SPRINGS,38.185278,-120.845833,,,Annual,06/01/1960-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1641,671,MOUNTAIN HOUSE CREEK NEAR MIDWAY,37.745,-121.583333,,,Annual,06/01/1959-07/31/1970,"{'Gage_height': 'feet', 'Discharge': 'cfs'}"
1610,140,Santa Ynez River,34.5889,-120.0236,,,Daily measurements over a year,10/01/1942-09/30/1943,Second-feet for discharge
